19238	19475
19544	20969
12649	12672
699	1230
8289	8720
776	831
7985	8898
8349	9526
14846	15338
11758	11759
5742	6816
22072	22893
9364	9480
23058	23059
6941	7226
17119	17120
9609	9677
7933	9564
7874	8166
4008	16611
8298	8362
13868	13869
14097	16192
7922	8430
202	204
1212	1302
14142	14173
14891	17242
21741	22194
233	293
8818	14920
8664	8981
8746	9257
5406	6017
9895	12725
13995	16200
12975	13923
11067	11090
8152	9072
22000	22718
732	1046
1920	2322
19927	20578
8322	8790
4339	4512
10195	10240
4143	5157
7496	18693
5192	5338
16868	16939
9158	9486
6069	6606
17185	17186
20034	20411
6462	6511
7277	7821
21731	22188
4390	4956
17624	17702
7029	7042
9283	9364
18549	18562
9602	9728
169	390
20273	21010
21632	21729
19136	20827
2691	3225
5743	7384
4346	4756
21281	21943
14936	16251
4064	6508
15611	15853
16963	17161
4123	5131
158	19877
9584	9587
10764	10876
21487	21669
12199	13737
9483	9648
4229	13417
683	1322
2247	2842
8654	8773
9231	9588
21279	21353
10061	10234
4044	4184
9200	9723
15466	15483
5847	6526
21231	21997
5987	6083
13132	13134
6543	6581
10209	11982
8533	8739
7974	8601
5310	5311
8648	8829
7583	7673
14126	15811
5102	7092
21491	22132
5077	5176
22022	22514
6285	6306
8204	9441
10784	10964
22101	22102
9386	9648
15247	16611
4577	5486
188	342
19351	20034
10039	10051
21373	22689
2653	3693
18757	20277
639	1332
12438	12483
21218	22128
6452	6476
5302	5303
6786	7292
4767	4967
5610	5617
11577	11826
1422	3716
13018	14651
694	698
13114	13635
16089	19986
19869	20520
21819	22352
21183	22427
701	716
10618	15742
21602	22848
5075	5078
17188	17217
4155	4545
10761	10862
6170	7188
2946	3263
7024	7070
7876	8677
16777	16936
11056	12418
4948	7421
6279	6437
22062	22479
20538	20548
8673	9575
7286	7402
20510	20859
6177	6197
19124	20364
21306	22036
21621	22368
755	989
8160	9657
16754	17080
16808	16811
8182	8378
6581	7432
8638	8651
6647	7040
10498	15107
7849	8164
18757	19738
19068	20429
13020	20448
20879	21161
9783	13645
13027	13060
20452	20638
21434	21706
21753	21820
21557	21582
10345	10369
1046	1133
21568	22424
7870	8520
6129	6147
8310	8562
8311	9013
8754	9094
18813	19138
693	710
4436	4581
9762	11195
21839	21840
18802	20406
8218	8244
11545	11556
19812	20755
8118	8709
4922	4926
15219	18124
727	749
8461	8897
4064	4096
937	974
9091	9337
9760	16623
9761	16922
21376	21387
19090	19238
9957	17045
8463	8466
8852	8947
21809	22093
18814	20633
16359	16360
22503	22504
8754	9089
6839	6841
17610	18505
21528	21565
6588	6589
12496	13629
15365	15375
6925	7050
22994	23041
10761	10919
16515	16517
7910	8644
20272	20806
1650	1686
7986	8790
7911	8085
191	306
6736	7007
8938	9540
21253	21342
4960	5202
4156	6403
8302	8461
14223	16575
16153	17580
8690	9405
4857	5275
18499	18591
17285	17909
8827	8894
21394	21690
8901	9366
10368	11683
11063	12006
5173	7155
21500	22104
4780	6210
13220	13226
13170	15961
9130	9354
21212	22761
5214	5931
6556	7714
21196	21343
21580	22341
21394	21395
4479	5058
3043	3856
4927	5027
12975	13072
10622	10648
6973	19238
803	1295
14658	14832
21600	21601
19124	20377
17868	17869
475	559
11761	16352
21296	22331
4528	4544
14933	16735
19528	20701
7000	7745
21909	22701
3868	3871
13640	14243
9910	9912
8651	16011
21351	22892
8335	9738
8361	8362
8348	8699
16061	17979
7920	7921
19534	21162
8024	8029
8022	8790
9270	9595
16557	16558
19133	21150
18757	20242
14637	16955
19324	20661
10763	10871
1195	1204
9789	13645
12205	13821
14649	14657
17285	18331
21413	21850
3847	3848
15047	15202
7110	7113
4690	6179
18923	19267
19439	20330
5788	5805
6078	6099
3651	5402
9836	10301
14688	14696
13134	13480
8182	8981
7876	9117
12852	13242
15035	15041
21448	21613
7901	9757
6196	6403
21284	21491
15596	15597
22425	22571
8567	8736
4240	5102
16386	16433
9760	11195
5981	6013
19756	20270
16668	16861
2120	3638
8370	8824
4180	6548
11800	11866
3164	3651
5585	5599
13669	15886
9785	13645
8617	9648
4321	5555
12307	15801
4387	15366
14895	18505
11805	11822
16518	16630
21353	22322
21192	21253
16132	16139
7992	9257
7277	7724
2294	3618
15357	18119
15113	15540
9764	16623
9774	13645
15035	15046
3864	3865
7192	7193
15740	17288
18762	18905
1009	1015
8523	8911
8110	8450
21400	22037
13404	13427
799	801
8097	8479
5503	5512
4131	4291
2144	3314
16880	17442
7322	7426
8547	9160
19241	21129
21353	21847
21805	22352
13140	14889
4574	17936
19453	20440
18957	20819
20910	20911
22558	22559
1085	1114
574	600
10478	10480
7001	7026
4237	4249
621	1167
7186	7195
842	844
8764	9321
8958	9442
15853	15887
21515	22851
14889	16592
5767	7461
16011	18042
19386	21131
19699	20407
21611	22319
4007	4008
6371	6789
5993	7181
13006	13020
19485	20029
4121	13156
18814	19427
3020	3386
8243	9188
8586	16812
9970	9991
19693	20017
9017	9633
6422	7325
8452	9251
1273	1282
21905	22480
20907	20908
21391	22767
8736	9719
1422	3542
9219	9349
17102	17157
8377	8415
16441	17247
4156	4618
9853	9855
7874	8779
6253	6629
10721	10734
12142	14534
8293	9465
8295	8901
21401	22658
15266	16664
6403	6404
19486	20103
957	987
13050	13071
14487	17150
16399	17369
7901	7988
8485	9351
6444	7622
21016	21018
14754	16554
4432	4470
13410	16141
13119	17443
11505	11515
21868	22812
13838	14440
3870	17947
21809	22341
22341	22500
5879	7440
16431	17300
8279	9462
15606	21850
22436	22705
14657	14661
20101	20633
8952	9730
3192	3745
13441	14730
1185	1216
8189	8719
21204	21775
13953	17913
18841	20273
16904	17057
19385	21720
814	839
5743	5824
8346	9564
12200	12232
9278	9279
8179	9484
6279	6506
17453	18002
16461	19453
8196	8834
12420	12639
19151	19845
21413	22363
4583	17239
652	675
3724	3747
20016	20017
21204	21997
21634	22618
4165	4170
622	741
15470	15699
15832	16155
11063	11509
8202	9435
4736	5162
10659	11100
5249	5383
19781	21045
6451	6455
19143	21174
20848	20850
5987	6158
16880	17830
13930	18462
763	821
21663	22281
8121	9573
20333	20633
16395	18505
14920	16533
7622	7637
16328	16329
21488	21569
5316	5495
5740	5828
10212	10284
12837	17428
779	1327
7687	7837
14733	14752
8030	8326
8182	9431
12934	12935
594	1250
21226	21773
12938	16943
5000	17150
6282	7605
5860	5987
