12978	13143
4883	5168
24456	36662
170	243
20124	35464
31547	31824
6808	23086
1246	1247
5141	5418
7126	7581
15439	18830
30320	35889
24226	28434
15129	15130
17647	28843
21309	30700
19328	26533
16524	33623
19213	21471
4022	12575
19513	31825
18777	31473
3289	6815
16596	34165
3077	3217
29192	36214
18949	26610
16912	28285
17448	27834
20983	21875
3336	7896
9180	9291
5997	6011
18508	26610
2863	3086
13760	13762
23840	27574
19009	29080
18502	18827
18039	25334
16463	34698
22412	29048
12262	13068
26813	31824
4132	5574
3336	6103
26865	34114
8116	9258
15260	18146
10802	10803
21084	36430
3385	12943
4803	12177
23815	23901
2739	7518
6967	7122
19989	21903
2628	2963
21779	27430
7769	7865
17849	36026
19062	22749
11984	11988
15898	22666
15725	24809
8411	8418
12181	12620
21972	31823
24306	33822
16634	20761
10230	10403
24562	31822
32355	33589
15722	27092
14387	14593
2630	3183
28671	28672
28569	31825
2546	2562
16814	27961
15523	16789
1454	1461
25223	33802
3741	4558
4580	5921
1514	1948
4547	4664
2231	9555
7365	8382
17963	34442
2956	3649
19515	19520
31822	36691
30637	32356
4520	5429
2894	4237
19310	35181
24968	27112
2327	5088
11425	11453
13737	13765
10199	10541
821	822
8049	8349
10685	10687
17424	30626
4763	5997
11532	11608
9846	9931
5265	6192
16642	18651
16699	36028
16437	18585
21454	28881
2802	4547
25632	31823
8935	11142
15673	16262
31823	34546
3427	3450
24564	31824
32147	32629
7716	7718
21950	22121
12717	13466
17855	31825
31076	35600
17904	29902
16594	34359
18591	28520
29954	30806
21015	28378
4330	4800
24422	35600
18894	36829
3158	3299
10295	10634
22132	32248
26113	26938
3344	3362
3161	3738
22801	31244
30485	31334
21761	34775
3670	4332
11487	11994
14751	31825
3166	5776
23797	35824
4239	10380
20938	30500
7644	8587
21198	29630
22921	22933
26644	29876
24514	33547
22216	36938
4366	7323
7680	8587
12698	12997
7316	7336
14981	31133
15579	35994
15644	20585
2932	4007
13581	13768
5197	5289
19317	22663
4331	4332
30584	36832
15834	23762
6351	7128
16474	26371
7623	9438
35430	35702
15417	28514
24930	31822
19804	20434
25718	31449
19076	31964
6351	6910
18482	32654
27006	36662
6380	13508
31534	34298
8066	8076
8122	8273
28084	36937
6890	6967
28735	36639
5289	8588
31854	36662
15544	30291
18515	32082
25726	29635
2979	5610
11438	11692
15873	16455
3753	4024
3124	3131
26461	31825
19083	26609
26681	26687
47	52
18886	19531
10154	10157
15948	16780
28273	29086
16456	33258
24345	33927
8560	9089
20189	31311
12216	12607
934	935
4058	4059
17119	30030
3450	4579
21309	33419
