5015	1
24787	2
10303	3
10303	4
10303	5
24787	6
24787	7
24787	8
24787	9
10303	10
24787	11
24787	12
24787	13
24787	14
24787	15
24787	16
24787	17
24787	18
24787	19
24787	20
19207	21
10870	22
9756	23
19207	24
19207	25
19207	26
19207	27
9756	28
19207	29
3276	30
3276	31
9756	32
9756	33
3276	34
19207	35
19207	36
19207	37
19207	38
9756	39
9756	40
3276	41
10870	42
19207	43
19207	44
3276	45
10870	46
9756	47
9756	48
9756	49
19207	50
10870	51
9756	52
9756	53
9756	54
9756	55
1919	56
10870	57
9756	58
1919	59
1919	60
1919	61
10870	62
19207	63
19207	64
10870	65
10870	66
9756	67
9756	68
9756	69
9756	70
9756	71
10870	72
9756	73
9756	74
1919	75
10870	76
19207	77
9756	78
9756	79
10870	80
9756	81
1919	82
9756	83
9756	84
10870	85
9756	86
9756	87
9756	88
19207	89
9756	90
9756	91
19207	92
19207	93
9756	94
1919	95
9756	96
9756	97
9756	98
9756	99
9756	100
9756	101
1919	102
1919	103
1919	104
1919	105
1919	106
1919	107
1919	108
3276	109
3276	110
3276	111
9756	112
9756	113
9756	114
9756	115
1919	116
1919	117
1919	118
9756	119
10870	120
19207	121
9756	122
9756	123
9756	124
1919	125
19207	126
17367	127
17367	128
10870	129
1919	130
1919	131
1919	132
1919	133
1919	134
19207	135
1919	136
9756	137
10870	138
19207	139
10870	140
14790	141
3276	142
1919	143
1919	144
10870	145
9756	146
1919	147
10870	148
1919	149
1919	150
10870	151
1919	152
9756	153
9756	154
9756	155
1919	156
10870	157
1919	158
1919	159
1919	160
1919	161
1919	162
1919	163
1919	164
3276	165
10870	166
3276	167
3276	168
1919	169
1919	170
9756	171
9756	172
9756	173
19207	174
9756	175
19207	176
1919	177
1919	178
1919	179
3276	180
10870	181
1919	182
19207	183
19207	184
19207	185
19207	186
19207	187
1919	188
1919	189
10870	190
19207	191
10870	192
3276	193
3276	194
3276	195
19207	196
1919	197
1919	198
1919	199
9756	200
19207	201
1919	202
1919	203
1919	204
1919	205
1919	206
1919	207
9756	208
19207	209
19207	210
19207	211
1919	212
1919	213
19207	214
9756	215
1919	216
9756	217
19207	218
19207	219
19207	220
21272	221
1919	222
1919	223
9756	224
9756	225
1919	226
1919	227
1919	228
9756	229
3276	230
9756	231
10870	232
19207	233
3276	234
9756	235
9756	236
1919	237
9756	238
19207	239
19207	240
19207	241
19207	242
1919	243
1919	244
19207	245
10870	246
1919	247
9756	248
9756	249
9756	250
6672	251
10870	252
10870	253
10870	254
10870	255
10870	256
10870	257
1919	258
1919	259
1919	260
1919	261
19207	262
19207	263
19207	264
1919	265
6477	266
9756	267
9756	268
18967	269
1919	270
3276	271
1919	272
10870	273
9756	274
1919	275
9756	276
9756	277
9756	278
3276	279
1919	280
19207	281
19207	282
19207	283
19207	284
1919	285
1919	286
1919	287
19207	288
9756	289
17367	290
1919	291
1919	292
1919	293
1919	294
9756	295
19207	296
17367	297
19207	298
1919	299
1919	300
